cabhán_nm	cabhán	fir	9817	cobfán
cabhánach_a	cabhánach	aid	7506	cabánach
cabhlach1_nm	cabhlach^1.1,2	fir	9826	1 coblach
cabhlach2_nm	cabhlach^1.3	fir	7502	cabalach
cabhóg_nf	cabhóg	bain	7517	1 cabóg
cabhrach_a	cabhrach	aid	9803	cobairech
cabhrach_a	cabhrach	aid	9811	cobarthach
cabhradh_nm	cabhradh	fir	9839	1 cobrad
cabhraigh_v	cabhraigh	br	9847	cobraithir
cabhraíoch_a	cabhraíoch	aid	9844	cobradach
cábla_nm	cábla	fir	7513	cábla
cabrach_nf	cabrach	bain	8195	caprach
cábún_nm	cábún	fir	7521	cabún
cac_v	cac	br	7527	caccaid
cac_nm	cac	fir	7526	cacc
cáca_nm	cáca	fir	7523	cáca
cách_nm	cách	fir	7529	cách
cacht_nm	cacht	fir	7531	1 cacht
cadach_nm	cadach	fir	12644	1 cotach
cadás_nm	cadás	fir	7547	cadas
cadhain_nf	cadhain	bain	10096	coidiu
cadhan_nm	cadhan	fir	7545	cadan
cadhla_a	cadhla	aid	7557	1 cadla
cadhla_nm	cadhla	fir	7558	2 cadla
cadhnaí_nm	cadhnaí	fir	9964	codnach
cadhnaíocht_nf	cadhnaíocht	bain	9968	codnaige
cadó_nm	cadó	fir	8396	catúd
cáfall_nm	cáfall	fir	8087	camall
cafarr_nm	cafarr	fir	8372	cathbarr
cáfraith_nf	cáfraith	bain	8375	cáthbruith
cág_nm	cág	fir	8182	caóc
caí_nf	caí	bain	7657	1 caí
caibeallán_nm	caibeallán	fir	7864	caipellán
caibidil_nf	caibidil	bain	7867	caiptel
cáibleáil_nf	cáibleáil	bain	7669	cáibled
caiblidí_nf	caiblidí	bain	8193	caplait
caidéis_nf	caidéis	bain	7697	caidréis
caidéiseach_a	caidéiseach	aid	7698	caidréisech
cáidh_a	cáidh	aid	7682	1 cáid
cáidhe_nm	cáidhe	fir	7686	1 cáide
cáidheach_a	cáidheach	aid	7688	cáidech
cáidheadas_nm	cáidheadas	fir	7687	2 cáide
caidirne_nm	caidirne	fir	8018	caitirne
caidreamh_nm	caidreamh	fir	10468	coitreb
caidreamhach_nm	caidreamhach	fir	7696	caidrebach
caife_nm	caife	fir	8006	caithmige
caifeach_a	caifeach	aid	8005	caithmech
caígh_v	caígh	br	9072	ciïd
cáil_nf	cáil	bain	7706	1 cáil
cailc_nf	cailc	bain	7710	cailc
cailceach_a	cailceach	aid	7711	cailcech
caile_nm	caile	fir	7718	1 caile
caileach_nm	caileach	fir	7722	1 cailech
caileandar_nm	caileandar	fir	7726	cailendar
caileann_nf	caileann	bain	8064	callann
caileantóir_nm	caileantóir	fir	7756	cailleóir
caileantóir_nm	caileantóir	fir	8058	calladóir
caileantóireacht_nf	caileantóireacht	bain	10513	collandóracht
caileantóireacht_nf	caileantóireacht	bain	7739	cailindeóracht
caileantóireacht_nf	caileantóireacht	bain	7757	cailleóracht
cailg_v	cailg	br	7733	cailgid
cailicín_nm	cailicín	fir	7717	cailcín
cailín_nm	cailín	fir	7738	cailín
cáilíocht_nf	cáilíocht	bain	7736	cáilidecht
cailís_nf	cailís	bain	7740	cailís
caill_nf	caill	bain	10501	2 coll
caill_v	caill	br	10126	1 coillid
caille_nf	caille	bain	7748	1 caille
cailleach_nf	cailleach	bain	7751	caillech
cailleachúil_a	cailleachúil	aid	7745	caillchamail
cailliúint_nf	cailliúint	bain	7754	caillem(ain)
cailliúnach_a	cailliúnach	aid	7755	caillemnach
caillteach_a	caillteach	aid	7764	2 cailltech
caillteacht_nf	caillteacht	bain	7767	cailte
cailmint_nf	cailmint	bain	7725	cailement
cáim_nf	cáim	bain	7770	cáim
caime_nf	caime	bain	7776	1 caimme
caimín_nm	caimín	fir	7779	caimmin
caimpear_nm	caimpear	fir	7781	caimper
caimse_nf	caimse	bain	7778	caimmse
cáin_nf	cáin	bain	7786	cáin
cáin_v	cáin	br	7838	cáinid
cainche_nf	cainche	bain	7793	1 cainche
caincín_nm	caincín	fir	7790	caince
cainéal_nm	cainéal	fir	7827	cainél
caingeal_nm	caingeal	fir	7831	caingel
caingean_nf	caingean	bain	7832	caingen
caingneach_a	caingneach	aid	7834	caingnech
cainneann_nf	cainneann	bain	7845	cainnenn
cainníocht_nf	cainníocht	bain	7808	caindigecht
cainniúr_nm	cainniúr	fir	7799	caindebar
cáinseoireacht_nf	cáinseoireacht	bain	7852	cáinseóirecht
caint_nf	caint	bain	7849	cainnt
cáinte_nm	cáinte	fir	7854	cáinte
cainteach_a	cainteach	aid	7850	cainntech
cáinteach_a	cáinteach	aid	7855	cáintech
cáinteoir_nm	cáinteoir	fir	7858	cáinteóir
cáinteoireacht_nf	cáinteoireacht	bain	7859	cáinteóirecht
caintic_nf	caintic	bain	8169	cantaicc
caintiú_nm	caintiú	fir	7862	caintiugad
cáipéis_nf	cáipéis	bain	7863	cáipéis
caipín_nm	caipín	fir	7865	caipín
Caipisíneach_nm	Caipisíneach	fir	8197	capuisínech
cairb_nf	cairb	bain	7875	cairb
cairbtheach_nm	cairbtheach	fir	7935	cairptech
cairche_nm	cairche	fir	7879	1 cairche
caircheach_nm	caircheach	fir	7882	2 cairchech
cairde_nm	cairde	fir	7887	cairde
cairdeas_nm	cairdeas	fir	7893	cairdes
cairdeas_nm	cairdeas	fir	8219	caratrad
cairdeas_nm	cairdeas	fir	8220	carat(r)as
cairdine_nf	cairdine	bain	7900	cairdine
cairdinéal_nm	cairdinéal	fir	7898	cairdinál
cairdinéal_nm	cairdinéal	fir	7901	cairdinél
cairdinéal_nm	cairdinéal	fir	8281	carthanáil
cairdinéalta_a	cairdinéalta	aid	7899	cairdinálta
cairdiúil_a	cairdiúil	aid	7888	1 cairdech
cairdiúil_a	cairdiúil	aid	7891	cairdemail
cairdiúlacht_nf	cairdiúlacht	bain	7890	cairdechas
cairdiúlacht_nf	cairdiúlacht	bain	7892	cairdemlacht
cairéal_nm	cairéal	fir	10112	2 coilér
cairéal_nm	cairéal	fir	7913	cairél
caireamh_nm	caireamh	fir	7914	cairem
cáiréis_nf	cáiréis	bain	7911	cáiréis
cáiréiseach_a	cáiréiseach	aid	7912	cáiréisech
cairín_nm	cairín	fir	7928	cairín(e)
Cairmilíteach_nm	Cairmilíteach	fir	8237	Carmach
cairrín_nm	cairrín	fir	7947	cairréine
cairt1_nf	cairt^1	bain	7950	1 cairt
cairt2_nf	cairt^2	bain	7951	2 cairt
cais_nf	cais	bain	7955	1 cais
cáis_nf	cáis	bain	7964	cáise
Cáisc_nf	Cáisc	bain	8309	Cásc
caise1_nf	caise^1	bain	25269	gaise
caise2_nf	caise^2	bain	7961	1 caise
caiseal_nm	caiseal	fir	7966	caisel
caisearbhán_nm	caisearbhán	fir	7967	caiserbán
caisleán_nm	caisleán	fir	7975	caislén
caisleoir_nm	caisleoir	fir	7976	caisleóir
caismirt_nf	caismirt	bain	7978	caismert
caismirteach_a	caismirteach	aid	7979	caismertach
caisne_nm	caisne	fir	8318	casnad
caisne_nm	caisne	fir	8319	casnaide
caisnigh_v	caisnigh	br	8320	casnaigid
caistéal_nm	caistéal	fir	7981	caistél
caiteadrálta_a	caiteadrálta	aid	7986	caitedrálta
caith_v	caith	br	7996	1 caithid
cáith_nf	cáith	bain	7988	cáith
cáitheadh_nm	cáitheadh	fir	8351	cáthad
caitheamh_nm	caitheamh	fir	7993	caithem
caithir_nf	caithir	bain	7999	caithir
caithis_nf	caithis	bain	25269	gaise
cáithleach1_nf	cáithleach^1	bain	8003	cáithlech
caithne_nf	caithne	bain	8007	caithne
caithréim_nf	caithréim	bain	8009	caithréim
caithréimeach_a	caithréimeach	aid	8010	caithréimech
caithriú_nm	caithriú	fir	8014	caithriugad
caitín_nm	caitín	fir	8023	caittín(e)
caitín_nm	caitín	fir	8340	catán
caitliceach_a	caitliceach	aid	8378	cathlac, -acda
caitliceacht_nf	caitliceacht	bain	8390	Catoilcecht
caladh_a	caladh	aid	8030	2 calad
caladh_nm	caladh	fir	8029	1 calad
calafort_nm	calafort	fir	8031	caladphort
calaois_nf	calaois	bain	8034	calaois
calar_nm	calar	fir	10113	coilera
calarach_a	calarach	aid	10115	coilerda
calbh_nm	calbh	fir	8035	1 calb
calbhach_a	calbhach	aid	8037	calbach
calbhacht_nf	calbhacht	bain	7709	2 cailbe
calc_v	calc	br	8040	calcaid
calcadh_nm	calcadh	fir	8039	calcad
calcadh_nm	calcadh	fir	8045	calcugad
calcalas_nm	calcalas	fir	8042	calcalus
callaire_nm	callaire	fir	8061	callaire
callaireacht_nf	callaireacht	bain	8062	callairecht
callóid_nf	callóid	bain	8068	callóid
calm_nm	calm	fir	7769	cailm
calma_a	calma	aid	8071	1 calma
calmacht_nf	calmacht	bain	8074	calmacht
calmaigh_v	calmaigh	br	8075	calmaigid
cam_a	cam	aid	8094	1 camm
cam2_nm	cam	fir	8094	1 camm
cam_v	cam	br	8098	cammaid
camall_nm	camall	fir	8087	camall
camán1_nm	camán^1	fir	10730	2 comann
camán2_nm	camán^2	fir	8101	cammán
camarsach_a	camarsach	aid	8090	camarsach
camas_nm	camas	fir	8102	cammas
camchosach_a	camchosach	aid	8094	1 camm
camfar_nm	camfar	fir	11619	compora
camhaoir_nf	camhaoir	bain	8086	camáir, -aír
camóg_nf	camóg	bain	8103	cammóc
campa_nm	campa	fir	8107	campa
camra_nm	camra	fir	8111	camra
camshrónach_a	camshrónach	aid	8094	1 camm
can_v	can	br	8126	canaid
can_interr	can	ceist	8117	can
cana_nm	cana	fir	8119	1 cana
canach1_nm	canach^1	fir	8122	canach
cánachas_nm	cánachas	fir	8123	cánachas
canáil_nf	canáil	bain	8129	canál
cancar_nm	cancar	fir	7843	cainncer
cancar_nm	cancar	fir	8144	canncar
cancrach_a	cancrach	aid	8148	canncrach
canna_nm	canna	fir	8140	cann
canóin1_nf	canóin^1	bain	8161	canóin
canóin2_nf	canóin^2	bain	8162	canón
canónach_nm	canónach	fir	8131	canánach
canónta_a	canónta	aid	8165	canónta
canrán_nm	canrán	fir	8153	cannrán
canránach_a	canránach	aid	8154	cannránach
cantáil_v	cantáil	br	8149	canndól
cantain_nf	cantain	bain	8171	cantain
cantaire_nm	cantaire	fir	8172	cantaire
cantaireacht_nf	cantaireacht	bain	8173	cantairecht
cantal_nm	cantal	fir	8157	canntal
cantal_nm	cantal	fir	8159	canntlam
cantalach_a	cantalach	aid	8158	canntlach
cantaoir_nf	cantaoir	bain	8156	canntaír
canúint_nf	canúint	bain	8130	canamain
caobach_nf	caobach	bain	7640	cáepach
caoch_a	caoch	aid	7571	cáech
caoch_nm	caoch	fir	7571	cáech
caoch_v	caoch	br	7573	cáechaid
caochán_nm	caochán	fir	7574	cáechán
caochneantóg_nf	caochneantóg	bain	7571	cáech
caoga_nm	caoga	fir	10038	coíca
caogadú_ord	caogadú	ord	10039	coícatmad
caoi_nf	caoi	bain	7569	cáe
caoiche_nf	caoiche	bain	7676	caíche
caoifeach_nm	caoifeach	fir	7622	1 cáemthach
caoifeacht_nf	caoifeacht	bain	7624	cáemthachas
caoile_nf	caoile	bain	7721	caíle
caoimhe_nf	caoimhe	bain	7773	caíme
caoin_a	caoin	aid	7787	1 caín
caoin_nf	caoin	bain	7788	2 caín
caoin_v	caoin	br	7839	caínid
caoinbhéas_nm	caoinbhéas	fir	7787	1 caín
caoinbhéasach_a	caoinbhéasach	aid	7787	1 caín
caoince_nf	caoince	bain	7790	caince
caoindeilbheach_a	caoindeilbheach	aid	7787	1 caín
caoindúthracht_nf	caoindúthracht	bain	7819	caíndúthracht
caoindúthrachtach_a	caoindúthrachtach	aid	7820	caíndúthrachtach
caoine_nf	caoine	bain	7821	1 caíne
caoineadh_nm	caoineadh	fir	7822	2 caíne
caoineadh_nm	caoineadh	fir	7826	caíned
caoineas_nm	caoineas	fir	7828	caínes
caointeach_a	caointeach	aid	7856	caíntech
caoithiúil_a	caoithiúil	aid	7702	caíemail
caol_a	caol	aid	7578	cáel
caol_nm	caol	fir	7578	cáel
caolach_nm	caolach	fir	7579	cáelach
caolagrach_a	caolagrach	aid	7578	cáel
caolaigh_v	caolaigh	br	7581	cáelaid
caolaigh_v	caolaigh	br	7582	cáelaigid(ir)
caolán_nm	caolán	fir	7583	cáelán
caolas_nm	caolas	fir	7584	cáelas
caoldroim_nm	caoldroim	fir	7587	cáeldruimm
caolfhód_nm	caolfhód	fir	7578	cáel
caolrach_nm	caolrach	fir	8184	caolrach
caomh_a	caomh	aid	7590	1 cáem
caomh_nm	caomh	fir	7590	1 cáem
caomhnach_a	caomhnach	aid	7610	cáemnach
caomhnaigh_v	caomhnaigh	br	7614	cáemnaid
caonach_nm	caonach	fir	7636	cáenna
caonach_nm	caonach	fir	7637	1 cáennach
caor_nf	caor	bain	7644	cáer
caora_nf	caora	bain	7645	cáera
caoraíocht_nf	caoraíocht	bain	7646	cáeraigecht
caordhearg_a	caordhearg	aid	7644	cáer
caorthann_nm	caorthann	fir	7652	cáerthann
capall_nm	capall	fir	8187	1 capall
captaen_nm	captaen	fir	7868	caiptín
car_v	car	br	8212	caraid
cár_nm	cár	fir	8255	4 carr
cara_nf	cara	bain	8206	2 cara
cara_nm	cara	fir	8205	1 cara
carachtar_nm	carachtar	fir	7908	cairechtar
carachtar_nm	carachtar	fir	8210	cárachtar
carbad_nm	carbad	fir	8251	carpat
carbadóir_nm	carbadóir	fir	7937	cairpteóir
carbh_nm	carbh	fir	8221	carb
carbhas_nm	carbhas	fir	8225	carbus
carbuncal_nm	carbuncal	fir	8224	carbuncail
carcair_nf	carcair	bain	8226	carcar
carcraigh_v	carcraigh	br	8230	carcraid
carghas_nm	carghas	fir	12472	Corgus
carn_v	carn	br	8245	carna(ig)id
carn_nm	carn	fir	8241	carn
carna_nf	carna	bain	8242	carna
carnach_a	carnach	aid	8243	carnach
carnán_nm	carnán	fir	8248	carnán
carnfholt_nm	carnfholt	fir	8241	carn
carr1_nm	carr^1	fir	8252	1 carr
carr1_nf	carr^2	bain	8253	2 carr
carracán_nm	carracán	fir	8258	carracán
carrach_a	carrach	aid	8259	carrach
carrachán_nm	carrachán	fir	8260	carrachán
carraí_nf	carraí	bain	8262	carraige
carraig_nf	carraig	bain	8257	carrac
carraigeach_a	carraigeach	aid	7943	cairrcech
carráiste_nm	carráiste	fir	8213	caráiste
carria_nm	carria	fir	7948	cairrfhiad
carrmhogal_nm	carrmhogal	fir	8240	carmocol
cársán_nm	cársán	fir	8265	carsán
cart_v	cart	br	8272	cartaid
cárt_nm	cárt	fir	8268	1 cárta
cárta_nm	cárta	fir	8269	2 cárta
cártan_nm	cártan	fir	8274	cartana
carthain_nf	carthain	bain	8278	carthain
carthanach_a	carthanach	aid	8279	carthanach
carthanacht_nf	carthanacht	bain	8280	carthanacht
cartlainn_nf	cartlainn	bain	8285	cartlann
cartúr_nm	cartúr	fir	8287	cartún
carúl_nm	carúl	fir	12492	corolt
cas_a	cas	aid	8289	1 cas
cas_v	cas	br	8296	casaid
cás1_nm	cás^1	fir	8291	1 cás
cás2_nm	cás^2	fir	8292	2 cás
cás3_nm	cás^3	fir	7567	cádus
cásach_a	cásach	aid	7568	cádusach
casachtach_nf	casachtach	bain	12568	cosachtach
cásaigh_v	cásaigh	br	8297	cásaigid
casair_nf	casair	bain	8306	casar
casairneach_nf	casairneach	bain	8307	casarnach
casal_nm	casal	fir	8301	casal
casán_nm	casán	fir	8305	2 casán
casaoid_nf	casaoid	bain	12573	cosaít
casaoid_v	casaoid	br	12576	cosaítid
casaoideach_a	casaoideach	aid	12574	cosaítech
casca_nm	casca	fir	8308	casc
cáscúil_a	cáscúil	aid	8310	cáscamail
casiompú_nm	casiompú	fir	8289	1 cas
cásmhar_a	cásmhar	aid	8317	cásmar
casmhoing_nf	casmhoing	bain	8289	1 cas
cas-snáth_nm	cas-snáth	fir	8289	1 cas
castaire_nm	castaire	fir	8327	castaire
castán_nm	castán	fir	8328	castán
casúr_nm	casúr	fir	8330	casúr
cat_nm	cat	fir	8392	catt
cáta_nf	cáta	bain	8395	cáttu
catach_a	catach	aid	8335	? 1 catach
cátaoir_nf	cátaoir	bain	8341	catar
cath_nm	cath	fir	8344	1 cath
cathach_a	cathach	aid	8347	1 cathach
cathach_nm	cathach	fir	8348	2 cathach
cathaí_nm	cathaí	fir	8354	1 cathaige
cathaigh_v	cathaigh	br	8357	cathaigid
cathain_interr	cathain	ceist	13592	cuin
cathair_nf	cathair	bain	8362	1 cathair
cathais_nf	cathais	bain	8365	cathais
cathaiseach_a	cathaiseach	aid	8366	cathaisech
cathaitheach_a	cathaitheach	aid	8359	cathaigthech
cathaitheoir_nm	cathaitheoir	fir	8360	cathaigtheóir
cathaoir_nf	cathaoir	bain	8364	cathaír
cathartha_a	cathartha	aid	8370	catharda
cathbhearna_nf	cathbhearna	bain	8344	1 cath
cathbhuach_a	cathbhuach	aid	8344	1 cath
cathéide_nf	cathéide	bain	8344	1 cath
cathlúireach_nf	cathlúireach	bain	8344	1 cath
cathróir_nm	cathróir	fir	8011	caithreóir
cathróir_nm	cathróir	fir	8382	cathraigtheóir
cathróir_nm	cathróir	fir	8383	cathrar
cathú_nm	cathú	fir	8384	cathugud
cátúil_a	cátúil	aid	8394	cáttamail
cé_nf	cé	bain	8449	céibe
cé_a	cé	aid	8419	1 cé
cé_interr	cé	ceist	8965	1 cía
cé_conj	cé	cón	25467	1 gé
cé_conj	cé	cón	8966	2 cía
ceachair_nf	ceachair	bain	8422	cechar
ceachartha_a	ceachartha	aid	8423	cecharda
ceachrach_a	ceachrach	aid	8427	cechrach
ceacht_nm	ceacht	fir	754	aiccecht
ceacht_nm	ceacht	fir	8431	cecht
céachta_nm	céachta	fir	8432	1 cécht
ceachtar_pron	ceachtar	fa	8437	cechtar
ceachtartha_a	ceachtartha	aid	8438	cechtardae
cead_nm	cead	fir	8860	1 cet
céad_card	céad	uimh	8862	1 cét
céadach_a	céadach	aid	8871	1 cétach
ceadaigh_v	ceadaigh	br	8878	cetaigid
ceadaitheach_a	ceadaitheach	aid	8880	cetaigthech
ceadal_nm	ceadal	fir	759	aiccetal
ceadal_nm	ceadal	fir	8886	cétal
Céadaoin_nf	Céadaoin	bain	8885	cétaín
céadéaga_npl	céadéaga	iol	8892	cétéca
céadfa_nf	céadfa	bain	8896	cétfaid
céadfach_a	céadfach	aid	8895	cétfadach
céadfacht_nf	céadfacht	bain	8897	cétfaidecht
céadghin_nf	céadghin	bain	8866	1 cét-
céadóir_s	céadóir	af	8949	cétóir
céadras_nm	céadras	fir	37347	sétrus
céadras_nm	céadras	fir	8446	ced(a)ir, cedrus
céadsearc_nf	céadsearc	bain	8866	1 cét-
céadú_ord	céadú	ord	8941	cétmad
céaduair_s	céaduair	af	8949	cétóir
ceal_nm	ceal	fir	8539	1 cel
céalacan_nm	céalacan	fir	8937	cétlongad
cealg_nf	cealg	bain	8555	celg
cealg_v	cealg	br	8558	celgaid
cealgach_a	cealgach	aid	8556	celgach
cealgaire_nm	cealgaire	fir	8559	celgaire
cealgaireacht_nf	cealgaireacht	bain	8560	celgairecht
ceallóir_nm	ceallóir	fir	8565	cellóir
céalmhaine_nf	céalmhaine	bain	8566	célmaine
céalmhaineach_a	céalmhaineach	aid	8567	célmainech
cealtair_nf	cealtair	bain	8575	1 celtair
ceanchair_a	ceanchair	aid	8594	cenchair
ceanchaire_nf	ceanchaire	bain	8595	cenchaire
ceangail_v	ceangail	br	8616	cenglaid
ceangailteach_a	ceangailteach	aid	8608	cengailtech
ceangal_nm	ceangal	fir	8609	cengal
ceangaltán_nm	ceangaltán	fir	8613	cengaltán
ceangaltán_nm	ceangaltán	fir	8614	cenglachán
ceann_nm	ceann	fir	8622	1 cenn
céanna_a	céanna	aid	8944	cétnae
céanna_nm	céanna	fir	8944	cétnae
ceannach_nm	ceannach	fir	8624	cennach
ceannadhairt_nf	ceannadhairt	bain	8622	1 cenn
ceannaghaidh_nf	ceannaghaidh	bain	8622	1 cenn
ceannaí_nm	ceannaí	fir	8629	1 cennaige
ceannaigh_v	ceannaigh	br	8632	cennaigid
ceannail_nf	ceannail	bain	8597	cendail
ceannaíocht_nf	ceannaíocht	bain	8631	cennaigecht
ceannairc_nf	ceannairc	bain	8635	cennairc(e)
ceannairceach_a	ceannairceach	aid	8636	cennaircech
ceannairceach_nm	ceannairceach	fir	8636	cennaircech
ceannaire_nm	ceannaire	fir	8637	cennaire
ceannaitheoir_nm	ceannaitheoir	fir	8633	cennaigtheóir
ceannann_a	ceannann	aid	8588	cenann
ceannann_nf	ceannann	bain	8588	cenann
ceannann_nf	ceannann	bain	8622	1 cenn
ceannard_a	ceannard	aid	8622	1 cenn
ceannas_nm	ceannas	fir	8645	1 cennas
ceannasach_a	ceannasach	aid	8647	cennasach
ceannbheart_nm	ceannbheart	fir	8480	ceinnbeirt
ceannbhuí_a	ceannbhuí	aid	8622	1 cenn
ceannchrom_a	ceannchrom	aid	8622	1 cenn
ceannfháth_nm	ceannfháth	fir	8656	cennfháth
ceannfort_nm	ceannfort	fir	8665	1 cennphort
ceannghorm_a	ceannghorm	aid	8622	1 cenn
ceanníseal_a	ceanníseal	aid	8622	1 cenn
ceannlá_nm	ceannlá	fir	8660	cennlá
ceannliath_a	ceannliath	aid	8622	1 cenn
ceannlitir_nf	ceannlitir	bain	8622	1 cenn
ceannramhar_a	ceannramhar	aid	8622	1 cenn
ceannsmacht_nm	ceannsmacht	fir	8622	1 cenn
ceanntrom_a	ceanntrom	aid	8682	cenntromm
ceanrach_nf	ceanrach	bain	8667	cennrach
ceanrachán_nm	ceanrachán	fir	8668	cennrachán
ceansa_a	ceansa	aid	8670	cennsa
ceansa_a	ceansa	aid	8672	cennsae
ceansacht_nf	ceansacht	bain	8671	cennsacht
ceansacht_nf	ceansacht	bain	8673	cennsaigecht
ceansaigh_v	ceansaigh	br	8674	cennsaigid
ceantar_nm	ceantar	fir	8680	cenntar
ceantrach_a	ceantrach	aid	8681	cenntarach
ceantúir_nm	ceantúir	fir	8684	cenntuir
ceanúil_a	ceanúil	aid	8587	cenamail
ceap_v	ceap	br	8722	ceppaid
ceap_nm	ceap	fir	8719	cepp
ceapach_nf	ceapach	bain	8720	ceppach
ceapán_nm	ceapán	fir	8723	ceppán
ceapóg2_nf	ceapóg^2	bain	8718	cepóc
cearbh_a	cearbh	aid	8741	2 cerb
cearbhas_nm	cearbhas	fir	8208	carabuaid
cearc_nf	cearc	bain	8748	cerc
cearchaill_nf	cearchaill	bain	8751	cerchaill
ceard_nm	ceard	fir	8753	1 cerd
céard_interr	céard	ceist	35158	rét
ceardaíocht_nf	ceardaíocht	bain	8759	cerda(ige)cht
ceardúil_a	ceardúil	aid	8760	cerdamail
cearn1_nf	cearn^1	bain	8770	1 cern
cearn2_nf	cearn^2	bain	8771	2 cern
cearn3_nf	cearn^3	bain	8772	3 cern
cearnach_a	cearnach	aid	8774	1 cernach
cearnach_a	cearnach	aid	8775	2 cernach
cearnamhán_nm	cearnamhán	fir	8780	cerndubán
cearr_a	cearr	aid	8782	cerr
cearrbhacán_nm	cearrbhacán	fir	8783	cerrbaccán
cearrbhach_nm	cearrbhach	fir	8784	1 cerrbach
cearrbhachas_nm	cearrbhachas	fir	8786	cerrbachas
ceart_a	ceart	aid	8787	1 cert
ceart_nm	ceart	fir	8787	1 cert
ceárta_nf	ceárta	bain	8761	cerdchae
ceartaghaidh_s	ceartaghaidh	af	8787	1 cert
ceartaigh_v	ceartaigh	br	8797	certaid
ceartaigh_v	ceartaigh	br	8799	certaigid
ceartaitheach_a	ceartaitheach	aid	8800	certaigthech
ceartaitheoir_nm	ceartaitheoir	fir	8801	certaigtheóir
ceartán_nm	ceartán	fir	8790	4 cert
ceartas_nm	ceartas	fir	8812	certus
ceartlár_nm	ceartlár	fir	8787	1 cert
ceas_nm	ceas	fir	8814	1 ces
céas_v	céas	br	8827	césaid
céas_nm	céas	fir	8828	césán
ceasacht_nf	ceasacht	bain	8821	cesacht
ceasachtach_a	ceasachtach	aid	8822	cesachtach
céasadóir_nm	céasadóir	fir	8831	césatóir
ceasna_nm	ceasna	fir	8836	cesnad
ceasnaí_nf	ceasnaí	bain	8838	? cesnaige
ceasnaí_nf	ceasnaí	bain	8840	cesngail
ceasnúil_a	ceasnúil	aid	8837	cesnadach
céasta_a	céasta	aid	8851	céstach
céastúnach_nm	céastúnach	fir	8859	céstúnach
ceathair_nf	ceathair	bain	8918	cethir
ceathair_nm	ceathair	fir	8908	cethair
ceathairbheannach_a	ceathairbheannach	aid	8908	cethair
ceathairchosach_a	ceathairchosach	aid	8908	cethair
ceathairdhúileach_a	ceathairdhúileach	aid	8908	cethair
ceathairuilleach_a	ceathairuilleach	aid	8908	cethair
ceathartha_a	ceathartha	aid	8913	cethardae
ceathra_nf	ceathra	bain	8925	cethrae
ceathrach_a	ceathrach	aid	8920	cethrach
ceathracha_nm	ceathracha	fir	8921	cethracha
ceathrachadú_nm	ceathrachadú	fir	8922	cethrachatmad
ceathrar_nm	ceathrar	fir	8930	cethrar
ceathrú_nf	ceathrú	bain	8929	cethramthu
ceathrú_ord	ceathrú	ord	8928	cethramad
céide_nm	céide	fir	8528	céite
céideamhain_nf	céideamhain	bain	8530	céitemain
ceil_v	ceil	br	8460	ceilid
céile_nm	céile	fir	8452	céile
céileachas_nm	céileachas	fir	8457	céilechas
céilí_nm	céilí	fir	8461	céilide
céilíoch_nm	céilíoch	fir	8462	céilidech
ceiliúir_v	ceiliúir	br	8552	celebraid
ceiliúr_nm	ceiliúr	fir	8453	ceilebar
ceiliúrach_a	ceiliúrach	aid	8454	ceilebarthach
céillí_a	céillí	aid	8464	céillid(e), cíallaid(e)
céilsine_nf	céilsine	bain	8465	céilsine
ceilt_nf	ceilt	bain	8466	ceilt
ceilteach_a	ceilteach	aid	8468	ceiltech
céim_nf	céim	bain	8469	céim
céimneach_a	céimneach	aid	8471	céimmennach, céimnech
céimnigh_v	céimnigh	br	8472	céimnigid
céir_nf	céir	bain	8485	céir
ceirdne_nf	ceirdne	bain	8494	ceirdne
ceiribín_nm	ceiribín	fir	8962	c(h)erup(in)
ceirín_nm	ceirín	fir	8495	ceirín
ceirnín_nm	ceirnín	fir	8498	ceirnín(e)
céirseach_nf	céirseach	bain	8501	céirsech
ceirt1_nf	ceirt^1	bain	8794	1 certach, ceirtech
ceirt2_nf	ceirt^2	bain	8502	1 ceirt
ceirtlín_nm	ceirtlín	fir	8508	ceirtle
ceirtlín_nm	ceirtlín	fir	8509	ceirtlín
ceis_v	ceis	br	8517	1 ceisid
ceisneamh_nm	ceisneamh	fir	8520	ceisnem
ceist_nf	ceist	bain	8525	ceist
ceistigh_v	ceistigh	br	8521	ceisnigid
ceistigh_v	ceistigh	br	8855	cestnaigid
ceithearn_nf	ceithearn	bain	8533	ceithern
ceithearnach_nm	ceithearnach	fir	8534	ceithernach
ceithearnas_nm	ceithearnas	fir	8535	ceithernas
na ceithre dúile	na ceithre dúile		8916	cethardúil
ceo_nm	ceo	fir	8694	1 ceo
ceoch_a	ceoch	aid	8700	ceódach
ceol_nm	ceol	fir	8701	ceól
ceolaireacht_nf	ceolaireacht	bain	8706	ceólaracht
ceolán_nm	ceolán	fir	8705	ceólán
ceolchaire_nf	ceolchaire	bain	8707	ceólchaire
ceolchar_a	ceolchar	aid	8709	ceólchar
ceolmhaireacht_nf	ceolmhaireacht	bain	8712	ceólmaire
ceolmhar_a	ceolmhar	aid	8713	ceólmar
ceoltóir_nm	ceoltóir	fir	8703	ceólaid
ceomhar_a	ceomhar	aid	8715	ceómar
cha_u	cha		33175	nícon
choíche_adv	choíche	db	7684	caidchi
chomh_adv	chomh	db	10554	1 com-
chun_prep	chun	rf	17406	dochum
ciabh_nf	ciabh	bain	8971	cíab
